product_id,coded_cat1,coded_cat2,coded_cat3,coded_brand,coded_name
236235,3270,919,3678,1036,4269
236236,3270,919,3678,1036,4266
214408,3270,919,1098,805,3043
222889,3270,919,922,379,2430
232725,3270,919,922,379,1938
232347,3270,919,2739,679,3885
232348,3270,919,2739,679,3888
242262,3270,919,922,901,2337
221982,3270,919,1098,1006,3066
237946,3270,919,2739,1048,4038
226980,3270,919,922,588,2317
230838,3270,919,3262,679,3795
230839,3270,919,3262,679,4353
234144,3270,919,922,537,2566
234145,3270,919,922,537,2703
234147,3270,919,922,537,2554
234148,3270,919,922,537,2782
234150,3270,919,922,537,2571
234151,3270,919,922,537,2707
234153,3270,919,922,537,2560
234154,3270,919,3412,537,4344
234156,3270,919,3412,537,4441
234157,3270,919,3412,537,4350
234159,3270,919,3412,537,4335
234160,3270,919,3412,537,4419
234162,3270,919,3412,537,4440
234163,3270,919,3412,537,4422
234165,3270,919,3412,537,4443
230710,3270,919,922,1041,3238
236238,3270,919,3678,1036,4078
242628,3270,919,3412,595,5325
239814,3270,919,3678,1036,4141
242227,3270,919,3412,901,3745
242229,3270,919,3412,901,3889
242230,3270,919,3412,901,3889
242232,3270,919,3412,901,3903
242233,3270,919,3412,901,3909
242235,3270,919,3412,901,3855
242236,3270,919,3412,901,3813
242263,3270,919,3412,901,3906
248998,3270,919,3412,901,3756
246675,3270,919,3766,1065,5323
212805,3270,919,3262,805,4456
214681,3270,919,1098,805,3028
245070,3270,919,922,805,2856
245071,3270,919,922,805,2863
245073,3270,919,922,805,2863
245074,3270,919,922,805,2865
245076,3270,919,922,805,2868
245077,3270,919,3262,805,4432
245086,3270,919,2739,805,4302
245088,3270,919,2739,805,4284
245095,3270,919,2739,805,4386
240430,3270,919,1098,537,2490
240432,3270,919,1098,537,2428
240433,3270,919,1098,537,2424
238254,3270,919,3412,805,4272
245089,3270,919,2739,805,4284
245091,3270,919,2739,805,4221
245383,3270,919,922,588,2278
235072,3270,919,1098,679,2401
234564,3270,919,1098,564,3441
234565,3270,919,3262,564,5358
215145,3270,919,3262,564,4548
231043,3270,919,3262,564,4588
231045,3270,919,1098,564,2547
231046,3270,919,1098,564,2524
231048,3270,919,1098,564,2530
231049,3270,919,1098,564,2640
231051,3270,919,1098,564,2638
231052,3270,919,1098,564,2527
231054,3270,919,1098,564,2631
231055,3270,919,1098,564,2637
234567,3270,919,1098,564,2802
234568,3270,919,1098,564,2895
234570,3270,919,1098,564,2806
236683,3270,919,3262,564,4248
242646,3270,919,3766,600,5172
242650,3270,919,3766,600,4863
242655,3270,919,3766,600,5731
242656,3270,919,3766,600,5733
242659,3270,919,3766,600,5427
242661,3270,919,3766,600,5308
242665,3270,919,3766,600,5376
247239,3270,919,3766,1026,4897
247240,3270,919,3766,1026,4872
202221,3270,919,2739,564,4921
205081,3270,919,2739,564,4671
228750,3270,919,2739,564,4111
240202,3270,919,3262,625,4353
237942,3270,919,3412,1048,3886
236010,3270,919,3412,816,3934
244686,3270,919,2739,550,3906
240244,3270,919,3262,625,5116
246859,3270,919,3412,1036,4201
246861,3270,919,3412,1036,4116
246864,3270,919,3412,1036,4218
234693,3270,919,1098,1036,3132
234694,3270,919,1098,1036,3133
234697,3270,919,1098,1036,3136
275916,3270,919,3412,540,3111
237504,3270,919,3412,687,4465
245767,3270,919,2739,805,4303
245079,3270,919,3262,805,4428
245080,3270,919,1098,805,3061
245082,3270,919,1098,805,3064
237502,3270,919,922,687,2890
240237,3270,919,3412,783,3171
274951,3270,919,3412,588,4045
275910,3270,919,3412,1021,3244
249057,3270,919,3262,816,4354
249058,3270,919,1098,816,3030
249060,3270,919,1098,816,3034
249064,3270,919,922,816,2845
249066,3270,919,922,816,2853
249061,3270,919,3412,816,4204
249063,3270,919,3412,816,4231
238219,3270,919,3412,816,3922
235140,3270,919,3412,816,4267
274749,3270,919,3412,816,4246
236436,3270,919,2739,816,4351
236437,3270,919,2739,816,4351
242053,3270,919,2739,1002,4708
242055,3270,919,2739,1002,4707
241281,3270,919,3262,564,4218
241284,3270,919,1098,564,2526
236499,3270,919,3262,805,4405
236500,3270,919,3262,805,4413
236502,3270,919,3262,805,4416
236503,3270,919,3262,805,4411
236512,3270,919,1098,805,3064
236514,3270,919,1098,805,3067
238252,3270,919,1098,805,3049
275088,3270,919,922,805,2874
222112,3270,919,3412,310,4756
246862,3270,919,922,1036,2854
246865,3270,919,1098,1036,3121
246867,3270,919,1098,1036,3123
246868,3270,919,1098,1036,3124
235078,3270,919,922,966,3108
235080,3270,919,922,966,3414
239608,3270,919,3412,792,4072
236172,3270,919,922,664,2749
274330,3270,919,922,901,2464
274332,3270,919,922,901,2464
235971,3270,919,922,783,2830
247672,3270,919,2739,816,4362
274375,3270,919,2496,1021,3930
274377,3270,919,2496,1021,3829
275914,3270,919,3412,1021,3241
275920,3270,919,3412,1021,3243
236440,3270,919,922,816,2842
246903,3270,919,1098,816,3042
239611,3270,919,922,792,2668
239613,3270,919,2739,792,4159
237943,3270,919,1098,1048,3259
237945,3270,919,1098,1048,3669
156468,2514,3327,3595,550,4072
156469,2514,3327,3595,550,4245
169137,2514,3327,3595,1056,4335
162378,2514,3327,3595,379,4123
162379,2514,3327,3595,379,4282
162381,2514,3327,3595,379,4524
162408,2514,3327,3595,379,4186
189721,2514,3327,3595,550,4557
190624,2514,3327,3595,550,4570
190626,2514,3327,3595,550,4575
190596,2514,3327,3090,550,4380
190612,2514,3327,3090,550,4398
190614,2514,3327,3090,550,4387
190618,2514,3327,3090,550,4378
190632,2514,3327,3595,550,4564
196087,2514,3327,3090,550,4767
192834,2514,3327,3595,550,4741
192997,2514,3327,3595,550,4755
190873,2514,3327,3595,433,4548
189535,2514,3327,3090,550,4414
202860,2514,3327,3595,565,4488
202861,2514,3327,3595,565,4359
202798,2514,3327,3595,379,4297
210987,2514,3327,3090,565,4279
211033,2514,3327,3090,565,4276
205788,2514,3327,3090,1056,4854
211009,2514,3327,3090,1056,5052
205797,2514,3327,3595,1056,4903
205798,2514,3327,3595,1056,4990
217579,2514,3327,3595,1056,4153
215587,2514,3327,3595,379,4375
215593,2514,3327,3595,379,4809
217527,2514,3327,3595,379,4246
218112,2514,3327,3595,379,4542
198975,2514,3327,3319,867,4410
212940,2514,3327,3595,550,4968
212941,2514,3327,3595,550,4969
212943,2514,3327,3595,550,4953
212944,2514,3327,3595,550,5043
212946,2514,3327,3595,550,5079
212947,2514,3327,3595,550,5080
201307,2514,3327,3319,550,4306
215872,2514,3327,3595,550,4570
219955,2514,3327,3090,550,4284
225757,2514,3327,3090,550,4510
225759,2514,3327,3090,550,4530
225771,2514,3327,3090,550,4701
213750,2514,3327,3595,550,5031
215344,2514,3327,3090,550,4405
215484,2514,3327,3595,550,4765
213850,2514,3327,3595,550,4569
221305,2514,3327,3595,550,4552
212692,2514,3327,3090,550,4606
210061,2514,3327,3090,1162,4216
227299,2514,3327,3595,792,4845
231348,2514,3327,3090,433,4350
231349,2514,3327,3090,433,4353
231351,2514,3327,3090,433,4264
231352,2514,3327,3090,433,4365
231355,2514,3327,3090,433,4168
231357,2514,3327,3090,433,4174
231358,2514,3327,3090,433,4165
231360,2514,3327,3090,433,4120
231361,2514,3327,3090,433,4180
231364,2514,3327,3090,433,4179
231366,2514,3327,3090,433,4420
231367,2514,3327,3090,433,4179
232095,2514,3327,3090,550,4495
229489,2514,3327,3090,1162,4185
232516,2514,3327,3090,550,4594
235443,2514,3327,3090,550,4639
235447,2514,3327,3090,550,4657
235450,2514,3327,3090,550,4656
214360,2514,3327,3595,550,4588
228379,2514,3327,3595,550,4764
235464,2514,3327,3090,550,4636
235473,2514,3327,3090,550,4612
235476,2514,3327,3090,550,4609
235479,2514,3327,3090,550,4638
235480,2514,3327,3090,550,4650
235482,2514,3327,3090,550,4644
235483,2514,3327,3090,550,4641
235491,2514,3327,3090,550,4612
235495,2514,3327,3090,550,4663
235497,2514,3327,3090,550,4665
235498,2514,3327,3090,550,4632
235500,2514,3327,3090,550,4638
235501,2514,3327,3090,550,4614
235698,2514,3327,3595,783,4305
235699,2514,3327,3595,783,4299
235701,2514,3327,3595,783,4300
235702,2514,3327,3090,783,4282
235704,2514,3327,3090,783,4234
238821,2514,3327,3595,1056,4497
231318,2514,3327,3595,433,4714
231319,2514,3327,3595,433,4720
231321,2514,3327,3595,433,4722
231322,2514,3327,3595,433,4701
242584,2514,3327,3595,792,4947
242586,2514,3327,3595,792,4656
242671,2514,3327,3595,792,4569
242673,2514,3327,3595,792,4741
231324,2514,3327,3595,433,4702
231325,2514,3327,3595,433,4701
231327,2514,3327,3595,433,4710
231328,2514,3327,3595,433,4711
231330,2514,3327,3595,433,4705
231331,2514,3327,3595,433,4713
231333,2514,3327,3595,433,4716
231334,2514,3327,3595,433,4699
231336,2514,3327,3595,433,4710
231337,2514,3327,3595,433,4696
231339,2514,3327,3595,433,4701
231340,2514,3327,3595,433,4699
231342,2514,3327,3595,433,4702
231345,2514,3327,3595,433,4900
231372,2514,3327,3595,433,4699
231373,2514,3327,3595,433,4698
231375,2514,3327,3595,433,4698
237481,2514,3327,3595,550,4605
237483,2514,3327,3595,550,4606
237484,2514,3327,3595,550,4615
237486,2514,3327,3595,550,4617
234978,2514,3327,3595,550,4818
235347,2514,3327,3595,550,4782
235354,2514,3327,3595,550,4807
235356,2514,3327,3595,550,4806
235357,2514,3327,3595,550,4827
235362,2514,3327,3595,550,4804
242779,2514,3327,3595,781,4779
242781,2514,3327,3595,781,4776
235366,2514,3327,3595,550,4819
235368,2514,3327,3595,550,4798
235369,2514,3327,3595,550,4800
235371,2514,3327,3595,550,4810
245364,2514,3327,3090,783,4225
239184,2514,3327,3090,783,4281
239185,2514,3327,3090,783,4378
239187,2514,3327,3090,783,4120
239188,2514,3327,3090,783,4222
238834,2514,3327,3090,783,4404
238836,2514,3327,3090,783,4231
238837,2514,3327,3090,783,4230
248568,2514,3327,3090,433,4117
236847,2514,3327,3595,379,4735
243756,2514,3327,3090,379,4387
243757,2514,3327,3090,379,4231
243759,2514,3327,3090,379,4395
242569,2514,3327,3595,379,5128
242941,2514,3327,3595,379,4600
242943,2514,3327,3595,379,4695
242946,2514,3327,3595,379,4707
242947,2514,3327,3595,379,4948
242949,2514,3327,3595,379,4536
242950,2514,3327,3595,379,4788
242953,2514,3327,3595,379,4710
242955,2514,3327,3595,379,4912
242956,2514,3327,3595,379,5154
242958,2514,3327,3595,379,5031
244462,2514,3327,3595,379,5013
248287,2514,3327,3595,379,4921
242181,2514,3327,3595,550,5181
235191,2514,3327,3090,550,4624
238926,2514,3327,3090,1162,4131
248223,2514,3327,3595,433,5041
248886,2514,3327,3595,433,4545
238828,2514,3327,3090,1056,4398
238830,2514,3327,3090,1056,3993
265383,2514,3327,3090,550,4443
265429,2514,3327,3595,550,4605
265447,2514,3327,3595,550,4632
266719,2514,3327,3595,550,4732
248016,2514,3327,3595,781,4876
239178,2514,3327,3595,783,4407
239179,2514,3327,3595,783,4408
239181,2514,3327,3595,783,4306
239182,2514,3327,3595,783,4420
239140,2514,3327,3319,673,5497
265402,2514,3327,3090,550,4440
275352,2514,3327,3090,550,4645
237487,2514,3327,3090,550,4275
237489,2514,3327,3090,550,4342
239800,2514,3327,3090,550,4776
247701,2514,3327,3595,550,5016
248563,2514,3327,3595,433,4539
248565,2514,3327,3595,433,4536
248566,2514,3327,3595,433,4542
155862,2514,1887,3048,550,4375
160614,2514,1887,3553,550,4413
160615,2514,1887,3553,550,4417
160618,2514,1887,3553,550,4419
160620,2514,1887,3553,550,4423
163645,2514,1887,3553,783,4507
163678,2514,1887,3553,783,4449
156835,2514,1887,3553,550,4465
155314,2514,1887,3048,1056,4318
174400,2514,1887,3048,550,4384
159015,2514,1887,3048,813,4269
163413,2514,1887,3553,813,4605
163414,2514,1887,3553,813,4617
163737,2514,1887,3553,813,4623
163738,2514,1887,3553,813,4635
185385,2514,1887,3048,433,4536
188359,2514,1887,3553,379,4504
197161,2514,1887,3048,550,4576
193456,2514,1887,3048,379,4755
193458,2514,1887,3048,379,4660
191019,2514,1887,3553,550,4447
183840,2514,1887,3553,433,4453
205746,2514,1887,3553,783,4566
205747,2514,1887,3553,783,4528
205749,2514,1887,3553,783,4588
205750,2514,1887,3553,783,4567
205771,2514,1887,3553,783,4557
205774,2514,1887,3553,783,4561
205776,2514,1887,3553,783,4563
209305,2514,1887,3553,783,4572
209307,2514,1887,3553,783,4563
209308,2514,1887,3553,783,4560
209310,2514,1887,3553,783,4561
209077,2514,1887,3553,813,5149
202831,2514,1887,3553,565,4560
202833,2514,1887,3553,565,4558
202834,2514,1887,3553,565,4564
202836,2514,1887,3553,565,4542
212958,2514,1887,3553,565,4399
201006,2514,1887,3048,550,4602
191563,2514,1887,3553,379,4380
197749,2514,1887,3553,550,4489
197518,2514,1887,3553,379,4479
185386,2514,1887,3553,433,4507
183400,2514,1887,3553,433,4471
216291,2514,1887,3553,783,4243
217537,2514,1887,3553,379,4501
208095,2514,1887,3048,1056,4744
213627,2514,1887,3048,433,4630
213628,2514,1887,3048,433,4632
209980,2514,1887,3048,813,4821
215902,2514,1887,3553,550,4513
215904,2514,1887,3553,550,4522
223966,2514,1887,3048,813,4912
234577,2514,1887,3553,783,4836
232992,2514,1887,3553,550,4492
236191,2514,1887,3553,379,4431
236193,2514,1887,3553,379,4530
236197,2514,1887,3553,379,4197
242133,2514,1887,3048,550,4596
242130,2514,1887,3553,1056,4618
265474,2514,1887,3553,550,4428
247381,2514,1887,3553,783,4638
275098,2514,1887,3553,783,4819
164013,2031,2400,1893,555,4345
170697,2031,2400,1893,555,3397
192091,2031,2400,1893,537,4615
192093,2031,2400,1893,537,4351
191893,2031,2400,2083,555,3780
187944,2031,2400,1893,555,4222
187945,2031,2400,1893,555,4492
210574,2031,2400,1893,678,3549
208600,2031,2400,1788,676,4638
207976,2031,2400,1788,676,4629
202383,2031,2400,1893,753,4425
215667,2031,2400,1597,753,3393
204843,2031,2400,1788,634,2953
223252,2031,2400,1597,931,4329
200563,2031,2400,1597,585,3690
223254,2031,2400,1597,931,4678
205267,2031,2400,2083,471,4140
202179,2031,2400,1893,654,4110
215248,2031,2400,1893,555,4092
219607,2031,2400,1893,1002,3495
225609,2031,2400,1597,589,3567
228661,2031,2400,1788,813,4426
228666,2031,2400,1788,813,4428
215025,2031,2400,1788,585,3580
226816,2031,2400,1788,676,4729
226843,2031,2400,1788,676,4129
226845,2031,2400,1788,676,4144
226846,2031,2400,1788,676,4164
208765,2031,2400,1893,1002,4524
208767,2031,2400,1893,1002,4495
208768,2031,2400,1893,1002,4494
215023,2031,2400,1788,682,4639
231180,2031,2400,1788,682,4830
230992,2031,2400,1788,676,4258
230994,2031,2400,1788,676,4258
231970,2031,2400,1788,931,4512
217897,2031,2400,2083,753,4998
217899,2031,2400,2083,753,5052
231975,2031,2400,1788,931,4194
231223,2031,2400,1788,813,4471
231225,2031,2400,1788,813,4485
231294,2031,2400,1788,813,4410
231295,2031,2400,1788,813,4396
222348,2031,2400,1788,813,4423
222349,2031,2400,1788,813,4437
222351,2031,2400,1788,813,4449
236242,2031,2400,1977,555,3715
236277,2031,2400,1977,555,3723
237948,2031,2400,1893,471,3304
226539,2031,2400,1788,589,4225
226540,2031,2400,1788,589,4218
226692,2031,2400,1788,657,4171
226884,2031,2400,1597,774,4479
230805,2031,2400,1788,657,4185
225906,2031,2400,1788,657,4767
235167,2031,2400,1788,657,4306
235168,2031,2400,1788,657,4243
235170,2031,2400,1788,657,4383
230995,2031,2400,1788,676,4258
232762,2031,2400,1788,682,4701
229123,2031,2400,1788,682,4699
231412,2031,2400,1788,682,4665
231414,2031,2400,1788,682,4674
231415,2031,2400,1788,682,4674
231844,2031,2400,1788,682,4708
231846,2031,2400,1788,682,4726
231847,2031,2400,1788,682,4717
231849,2031,2400,1788,682,4719
231850,2031,2400,1788,682,4710
234955,2031,2400,1788,682,4593
234957,2031,2400,1788,682,4605
231915,2031,2400,1788,753,4710
231916,2031,2400,1788,753,4833
230500,2031,2400,1597,471,4183
230502,2031,2400,1597,471,4204
228439,2031,2400,1788,676,4246
228442,2031,2400,1788,676,4258
228445,2031,2400,1788,676,4260
229171,2031,2400,1788,585,4080
229173,2031,2400,1788,585,4098
226686,2031,2400,1788,585,4267
235897,2031,2400,1788,931,5149
235899,2031,2400,1788,931,5016
242437,2031,2400,1788,931,5166
242439,2031,2400,1788,931,4875
225784,2031,2400,1597,537,3703
225786,2031,2400,1893,537,3679
221943,2031,2400,1977,813,4615
221944,2031,2400,1977,813,4629
221946,2031,2400,1977,813,4647
234180,2031,2400,1977,813,4608
234183,2031,2400,1977,813,4606
235159,2031,2400,1788,676,4044
235161,2031,2400,1788,676,4069
235162,2031,2400,1788,676,4125
228472,2031,2400,1788,790,4044
232089,2031,2400,1788,324,2857
222303,2031,2400,1893,324,2940
235858,2031,2400,1788,682,4444
235860,2031,2400,1788,682,4461
232843,2031,2400,1788,585,4116
232845,2031,2400,1788,585,4036
236400,2031,2400,1977,555,3742
242440,2031,2400,1788,931,5232
230503,2031,2400,1597,471,4087
230506,2031,2400,1597,471,4197
231918,2031,2400,1788,753,4717
231919,2031,2400,1788,753,4840
203529,2031,2400,1893,753,4812
223876,2031,2400,1597,753,4141
235012,2031,2400,1597,753,4618
236553,2031,2400,1597,682,4570
235767,2031,2400,1788,682,4765
235768,2031,2400,1788,682,4839
233758,2031,2400,1788,682,4825
233760,2031,2400,1788,682,4830
233196,2031,2400,1788,682,4647
233197,2031,2400,1788,682,4804
233200,2031,2400,1788,682,4839
233260,2031,2400,1788,682,4842
234633,2031,2400,1788,682,4647
234634,2031,2400,1788,682,4638
245293,2031,2400,1597,682,4509
241179,2031,2400,1597,682,4471
242244,2031,2400,1788,813,4407
242245,2031,2400,1788,813,4398
242247,2031,2400,1788,813,4411
224214,2031,2400,1977,748,3910
245377,2031,2400,1597,753,4551
236485,2031,2400,1893,471,4020
245302,2031,2400,1597,657,2643
245121,2031,2400,1597,657,4195
241174,2031,2400,1788,657,4182
235176,2031,2400,1788,657,4242
242248,2031,2400,1788,813,4429
242250,2031,2400,1788,813,4410
242251,2031,2400,1788,813,4401
242253,2031,2400,1788,813,4414
242254,2031,2400,1788,813,4432
242256,2031,2400,1788,813,4408
242257,2031,2400,1788,813,4399
242259,2031,2400,1788,813,4413
242260,2031,2400,1788,813,4431
242311,2031,2400,1597,813,4969
240801,2031,2400,1597,813,4215
240802,2031,2400,1597,813,4233
240804,2031,2400,1597,813,4224
240805,2031,2400,1597,813,4240
240807,2031,2400,1597,813,4242
240808,2031,2400,1597,813,4258
247098,2031,2400,1977,1089,5166
234628,2031,2400,1788,585,4333
234630,2031,2400,1788,585,4339
234631,2031,2400,1788,585,4524
245290,2031,2400,1788,682,4597
236094,2031,2400,1893,555,4410
233595,2031,2400,1893,555,4410
228790,2031,2400,1597,585,4332
228817,2031,2400,1597,537,3204
234558,2031,2400,1788,753,4714
241504,2031,2400,1597,471,3510
241506,2031,2400,1597,471,3519
241507,2031,2400,1597,471,4000
239677,2031,2400,1788,471,4107
239679,2031,2400,1788,471,4134
247435,2031,2400,1788,657,4185
247437,2031,2400,1788,657,4212
247438,2031,2400,1788,657,4263
249382,2031,2400,1788,657,4236
247432,2031,2400,1597,657,4288
247434,2031,2400,1597,657,4161
249366,2031,2400,1597,657,4095
249367,2031,2400,1597,657,4015
240058,2031,2400,1788,682,4339
240067,2031,2400,1788,324,3514
244645,2031,2400,1788,682,4551
244647,2031,2400,1788,682,4578
245292,2031,2400,1788,682,4707
244927,2031,2400,1788,682,4495
246325,2031,2400,1788,682,4716
246327,2031,2400,1788,682,4612
239830,2031,2400,1788,585,4452
239832,2031,2400,1788,585,4482
244638,2031,2400,1597,555,4056
247095,2031,2400,1597,555,4053
241501,2031,2400,1788,471,4125
249015,2031,2400,1788,486,4365
249016,2031,2400,1788,486,4347
238231,2031,2400,1788,813,4438
248808,2031,2400,1597,813,4219
248809,2031,2400,1597,813,4215
248812,2031,2400,1597,813,4215
248814,2031,2400,1597,813,4210
249783,2031,2400,1597,813,4242
249784,2031,2400,1597,813,4228
249786,2031,2400,1597,813,4260
249787,2031,2400,1597,813,4227
249108,2031,2400,1788,457,4162
249111,2031,2400,1788,457,4167
249112,2031,2400,1788,457,4156
236416,2031,2400,1977,555,3717
240813,2031,2400,1977,813,4465
258282,2031,2400,1788,813,4408
258283,2031,2400,1788,813,4426
241057,2031,2400,1977,813,4627
249042,2031,2400,1977,813,4917
265312,2031,2400,1788,813,4414
249556,2031,2400,1788,657,4485
246997,2031,2400,1597,657,3898
249546,2031,2400,1788,555,4261
249547,2031,2400,1788,555,4521
248475,2031,2400,2083,555,4486
248476,2031,2400,2083,555,4578
249789,2031,2400,1597,813,4213
249792,2031,2400,1597,813,4243
258496,2031,2400,1597,813,4233
249115,2031,2400,1788,682,4419
255351,2031,2400,1788,682,4488
247767,2031,2400,1788,682,4719
265315,2031,2400,1788,1065,4947
274573,2031,2400,1597,508,3735
246927,2031,2400,1788,1065,4968
247959,2031,2400,1788,682,4543
275347,2031,2400,1893,1002,4617
275086,2031,2400,1788,682,4543
276430,2031,2400,1788,682,3504
276435,2031,2400,1788,682,4423
249324,2031,2400,1788,657,4314
245755,2031,2400,1597,657,4215
266662,2031,2400,1788,813,4425
274929,2031,2400,1788,1087,4573
266764,2031,2400,1788,555,3481
168844,1744,1273,1887,474,3157
168769,1744,1273,1746,474,3013
184563,1744,1273,1746,433,3321
191706,1744,1273,1887,805,3936
162424,1744,1273,1746,813,4054
162426,1744,1273,1593,813,3906
162682,1744,1273,1746,813,4072
162678,1744,1273,1887,813,4210
204421,1744,1273,1593,220,2761
193111,1744,1273,1746,474,3145
210243,1744,1273,1746,220,2940
211138,1744,1273,1887,220,3078
203805,1744,1273,1593,805,3889
217513,1744,1273,1887,1042,3999
214155,1744,1273,1746,228,2776
210241,1744,1273,1593,813,4201
214042,1744,1273,1593,813,4248
200904,1744,1273,1746,813,4369
216415,1744,1273,1746,579,3084
216678,1744,1273,1746,700,3496
218700,1744,1273,1593,220,3198
218655,1744,1273,1746,474,3109
224050,1744,1273,1593,228,3105
212697,1744,1273,1746,813,4351
218667,1744,1273,1746,903,3651
214684,1744,1273,1746,220,2766
214689,1744,1273,1746,424,3261
200899,1744,1273,1746,433,2815
214575,1744,1273,1746,433,3303
218661,1744,1273,1746,228,2778
233707,1744,1273,1746,228,2758
232768,1744,1273,1746,813,4398
232252,1744,1273,1593,813,4195
232255,1744,1273,1593,813,4048
232257,1744,1273,1593,813,4228
232356,1744,1273,1593,813,4254
232357,1744,1273,1593,813,4249
233749,1744,1273,1593,813,4203
234247,1744,1273,1746,813,4354
228739,1744,1273,1746,424,3538
225874,1744,1273,1593,424,3261
230980,1744,1273,1593,474,3006
213370,1744,1273,1887,433,3205
236571,1744,1273,1887,813,4465
245215,1744,1273,1887,813,4453
243835,1744,1273,1746,813,4351
245209,1744,1273,1593,813,4239
236563,1744,1273,1746,813,4366
247635,1744,1273,1593,813,4164
235731,1744,1273,1593,228,2611
245211,1744,1273,1746,813,4296
245212,1744,1273,1593,813,4167
228787,1744,1273,1746,433,3165
234997,1744,1273,1746,433,3114
234999,1744,1273,1746,433,3019
235000,1744,1273,1746,433,3112
235003,1744,1273,1593,433,2919
241377,1744,1273,1593,433,2748
241380,1744,1273,1593,433,2872
241381,1744,1273,1593,433,2878
249345,1744,1273,1746,433,3010
236860,1744,1273,1593,424,3424
241471,1744,1273,1746,433,2902
241473,1744,1273,1746,433,3027
238863,1744,1273,1746,565,3423
238864,1744,1273,1593,565,3274
241132,1744,1273,1746,433,3324
241134,1744,1273,1593,433,2754
241135,1744,1273,1593,433,2965
247198,1744,1273,1746,474,3012
247201,1744,1273,1746,424,3529
241083,1744,1273,1746,805,3946
258483,1744,1273,1593,805,3811
245217,1744,1273,1593,813,4147
246408,1744,1273,1746,813,4315
241560,1744,1273,1593,813,4219
249051,1744,1273,1593,813,4189
258259,1744,1273,1593,565,3205
247521,1744,1273,1746,903,3727
271290,1744,1273,1593,424,3364
245761,1744,1273,1593,813,4176
239238,1744,1273,1746,813,4311
246999,1744,1273,1746,813,4311
271339,1744,1273,1593,228,2538
274083,1744,1273,1593,813,4147
165543,1744,1945,952,474,2188
167778,1744,1945,1093,747,2853
167779,1744,1945,1093,747,2857
167791,1744,1945,3837,747,4035
182460,1744,1945,3837,474,3543
167787,1744,1945,952,747,2680
203787,1744,1945,952,747,2844
202431,1744,1945,1770,603,3354
210646,1744,1945,3837,603,3967
198475,1744,1945,952,747,3666
198850,1744,1945,952,747,2661
198855,1744,1945,952,747,2698
198856,1744,1945,952,747,2703
198862,1744,1945,1770,747,3562
210102,1744,1945,3837,747,4875
198864,1744,1945,3837,747,4128
210103,1744,1945,3837,747,4839
175162,1744,1945,1093,603,2569
202438,1744,1945,952,603,2488
202441,1744,1945,1093,603,2613
209604,1744,1945,1093,747,2826
214965,1744,1945,952,676,2787
202446,1744,1945,3837,603,3765
224172,1744,1945,3837,474,2787
221839,1744,1945,3837,607,3568
214966,1744,1945,1770,747,3709
243079,1744,1945,952,747,3448
232414,1744,1945,952,682,2922
221494,1744,1945,1770,1116,3387
255420,1744,1945,952,474,2479
266776,1744,1945,3837,747,4725
266635,1744,1945,1770,747,3636
258435,1744,1945,3837,474,4107
274359,1744,1945,952,607,2604
266637,1744,1945,952,747,2733
274360,1744,1945,1770,1116,4972
274366,1744,1945,952,1116,3628
274405,1744,1945,952,1116,3535
274407,1744,1945,952,1116,3930
274576,1744,1945,952,682,3211
194653,936,3297,1972,1072,4801
238500,936,3297,1972,1563,4248
157254,3388,3022,739,379,1878
157255,3388,3022,739,379,1884
157257,3388,3022,739,379,1896
157258,3388,3022,739,379,1885
166267,3388,3022,739,783,2535
157230,3388,3022,739,816,2197
157623,3388,3022,739,816,2242
166269,3388,3022,739,783,2557
166270,3388,3022,739,783,2571
166272,3388,3022,739,783,2502
166273,3388,3022,739,783,2526
166279,3388,3022,739,783,2563
166281,3388,3022,739,783,2590
166791,3388,3022,739,687,2482
166792,3388,3022,739,687,2458
182535,3388,3022,4947,805,4038
189429,3388,3022,1915,805,2407
191994,3388,3022,1915,805,2391
166471,3388,3022,2668,684,3541
167917,3388,3022,2668,684,3991
182248,3388,3022,1915,433,2029
188133,3388,3022,739,379,1875
188134,3388,3022,739,379,1881
154264,3388,3022,739,564,1875
154650,3388,3022,739,564,1879
167977,3388,3022,739,564,1932
182832,3388,3022,739,546,2152
196197,3388,3022,739,546,2107
191538,3388,3022,739,967,2356
182955,3388,3022,4947,687,3984
195358,3388,3022,739,663,2268
184635,3388,3022,739,1428,3127
184698,3388,3022,739,1428,3139
197742,3388,3022,739,805,2707
213046,3388,3022,739,1428,4191
197091,3388,3022,739,546,2161
190801,3388,3022,739,546,2157
200619,3388,3022,739,546,2097
196327,3388,3022,739,546,2175
195186,3388,3022,739,546,2223
198204,3388,3022,739,546,2298
198820,3388,3022,739,546,2157
213195,3388,3022,739,546,2295
210738,3388,3022,739,829,2343
197743,3388,3022,739,805,2706
202530,3388,3022,739,805,2388
195171,3388,3022,739,805,2476
203806,3388,3022,739,805,2682
210448,3388,3022,739,379,1864
217543,3388,3022,739,379,1914
197736,3388,3022,1915,805,2727
191379,3388,3022,739,805,2383
202731,3388,3022,739,805,2389
202732,3388,3022,739,805,2391
202146,3388,3022,739,550,2212
204222,3388,3022,739,1734,4212
187276,3388,3022,739,816,2367
208141,3388,3022,739,540,1885
202819,3388,3022,739,805,2302
195169,3388,3022,739,805,2467
195172,3388,3022,739,805,2481
199495,3388,3022,739,805,2385
202302,3388,3022,739,805,2386
202308,3388,3022,739,805,2382
204985,3388,3022,739,805,2430
198091,3388,3022,739,805,2425
